"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2013",4.91,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2012",4.89,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2011",5.17,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2010",5.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2009",5.36,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2008",3.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2007",3.63,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2006",3.57,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2005",3.56,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2004",3.94,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2003",3.46,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2002",3,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mexico","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Occupation and Employment Survey","Sex: Total","Age (Youth, adults): 15+","2001",2.63,,,,"Repository: OECD"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",16.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",17.88,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",15.13,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",15.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",16.08,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",17.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",17.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",18.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",19.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",19.81,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2011",19.76,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2010",19.65,,,,
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",19.09,,,,
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",17.15,,,,
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",19.4,,,,"Data reference period: October"
"Montenegro","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",30.31,,,,"Data reference period: October | Age coverage - maximum age: 64 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2022",6.32,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2021",7.72,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2020",8.63,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2019",6.33,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2018",6.43,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2017",6.75,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2016",6.81,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2015",7.41,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2014",7.47,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2013",7.32,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2012",7.47,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2011",7.45,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2010",7.65,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2009",7.26,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2008",7.17,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2007",8.48,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2006",9.04,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2005",9.52,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2004",8.34,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2003",5.9,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2002",8.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Continuous Multi-Purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2001",9.14,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",4.54,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",3.26,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",3.3,,,,"Employment definition: Excluding own-use production workers | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",3.41,,,,
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",3.44,,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",3.1,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",2.88,,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",3.16,,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",3.1,,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2011",3.05,,,,"Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2010",3.39,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",3.66,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",3.32,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",3.23,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",3.53,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",3.54,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",3.61,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",3.48,,,,"Age coverage - maximum age: 64 years old"
"Malaysia","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",3.53,,,,"Age coverage - maximum age: 64 years old"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Employment Survey, National","Sex: Total","Age (Youth, adults): 15+","2022",4.29,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2021",5.1,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2020",7.18,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2019",3.38,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2018",3.49,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2017",3.69,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2016",3.74,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2015",3.27,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2014",3.21,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2013",3.57,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2012",3.24,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2011",3.48,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2010",3.6,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2009",3.96,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2008",4.03,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2007",4.08,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2006",4.17,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2005",4.87,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2004",4.71,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2003",4.15,,,"Unemployment definition: Two criteria (not in employment and seeking or currently available)","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","HS - National Household Survey","Sex: Total","Age (Youth, adults): 15+","2002",4.84,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking or currently available) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Peru","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Permanent Employment Survey, Urban","Sex: Total","Age (Youth, adults): 15+","2001",7.88,,,,"Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2022",3.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2021",4.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2020",5.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2019",4.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2018",4.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2017",5.21,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2016",5.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2015",5.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014",5.16,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2013",5.46,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2012",5.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2011",6.54,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2010",7.37,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2009",8.3,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2008",6.21,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",6,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2006",7.06,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2005",7.12,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",7.76,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",8.21,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",7.88,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",8.98,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2007",6.41,,"Nonstandard age group: Excluding age 15",,"Data reference period: December | Age coverage - minimum age: 10 years old"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2006",6.57,,"Nonstandard age group: Including ages 10-14",,"Data reference period: December"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2004",6.8,,"Nonstandard age group: Including ages 10-14",,"Data reference period: December"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2003",6.9,,"Nonstandard age group: Including ages 10-14",,"Data reference period: December"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002",6.2,,"Nonstandard age group: Including ages 10-14",,"Data reference period: December"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2001",6.96,,"Nonstandard age group: Including ages 10-14",,"Data reference period: December"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Multi-purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2022",3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Multi-purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2021",4.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Multi-purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2020",5.01,,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","SDG indicator 8.5.2 - Unemployment rate (%)","HS - Multi-purpose Household Survey","Sex: Total","Age (Youth, adults): 15+","2019",4.17,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
